fp,sim_re,p_re,in_deg
0.05367070384567585,0.05,0.06073782992155362,14.0
0.3433553421699955,0.31,0.35393225590165656,15.0
0.40327502830972517,0.39,0.40907877523471337,15.0
0.7314342437518236,0.73,0.7199650009368151,15.0
0.0974204289976155,0.09,0.10123788653295303,15.0
0.19902088513424998,0.22,0.2111394911560847,14.0
0.37727079009930453,0.47,0.3898614767791349,14.0
0.14336138663749687,0.15,0.15131964672202894,15.0
0.6463376180153979,0.72,0.6475240083579504,15.0
0.08218329508322142,0.13,0.08979670648063483,15.0
0.38307456095472436,0.33,0.39298315467698425,14.0
0.370450232146905,0.4,0.3728818585809443,15.0
0.7188039885046023,0.69,0.6964731947995801,15.0
0.39442750828389084,0.43,0.3885431190994398,15.0
0.10645599731739397,0.09,0.11093530940879923,15.0
0.11297951398067896,0.1,0.11112803695764172,15.0
0.38650917155184106,0.45,0.3921414679019675,15.0
0.28979592812346044,0.28,0.2869247287313534,15.0
0.26388724945526965,0.26,0.26278884915686207,15.0
0.16179099356355242,0.15,0.16323194797860194,14.0
0.2894112839554337,0.35,0.2792624036255209,14.0
0.1552369793683681,0.14,0.15166582578236626,14.0
0.189462858066884,0.22,0.19163044916337463,14.0
0.29800491003061547,0.35,0.31692535572799546,13.0
0.29869896609705526,0.33,0.2978098115890425,14.0
0.5651103897880947,0.6,0.5609300581341937,14.0
0.04312775320057771,0.04,0.04561244796001341,14.0
0.5911765325235767,0.53,0.5857905706109969,13.0
0.8213127617584822,0.83,0.807457035850041,14.0
0.07308741188192491,0.09,0.07944946731948177,14.0
0.30048939794697505,0.32,0.31311944633883404,14.0
0.19208896874849357,0.24,0.18985295610438682,14.0
0.584848302921404,0.56,0.5689317663354941,14.0
0.20789309501473818,0.25,0.20751414062650103,14.0
0.5375343281420827,0.56,0.5291366541618976,14.0
0.763432292669445,0.78,0.7550951114692621,14.0
0.159939660786646,0.16,0.16991831754385445,14.0
0.06933186116286583,0.08,0.07399018492160443,14.0
0.3491197884385703,0.35,0.35363794825423756,14.0
0.5774646102202527,0.53,0.5852882774811216,14.0
0.16569999050521644,0.17,0.17488652384090628,14.0
0.21960492478686988,0.25,0.22974476381115028,14.0
0.37299599728403465,0.36,0.38377425221615413,14.0
0.6124441612107216,0.62,0.6072928866553305,14.0
0.325710641473106,0.35,0.32183357001293417,14.0
0.4714188085134008,0.46,0.48217087167649814,14.0
0.07320342845896399,0.06,0.07703843244774224,14.0
0.4737278159468371,0.53,0.4866344487009242,14.0
0.0681723125017426,0.05,0.06666996079052642,14.0
0.4323438518072761,0.47,0.443439059485646,14.0
0.3769195406057081,0.42,0.38386107411171627,14.0
0.09392987223439031,0.12,0.09567121783143141,14.0
0.48747160795667843,0.56,0.4950267223337989,14.0
0.05193546926094006,0.07,0.05411914834259894,14.0
0.05397230007294451,0.03,0.05783887908153238,14.0
0.3618539884661994,0.37,0.368224608797668,14.0
0.35333747893994505,0.29,0.3655369118549452,14.0
0.6659462325547145,0.64,0.6640171756501907,14.0
0.08918415346023512,0.07,0.09251013015483565,14.0
0.71047645943106,0.66,0.7093013776601599,14.0
0.10071806157437413,0.09,0.09970248753530969,14.0
0.6142390386890682,0.61,0.6084415570189121,14.0
0.19486279811048524,0.2,0.2017290491638844,14.0
0.6549270494181822,0.75,0.6526252942765461,14.0
0.4587393589725446,0.51,0.4565114342178414,14.0
0.4106074623054745,0.35,0.4138543975803723,14.0
0.6515912882992673,0.76,0.6557794921894359,14.0
0.29727822920063884,0.2,0.3012106354687402,14.0
0.737840750437366,0.82,0.7354976559829883,14.0
0.1011219463524502,0.13,0.10158236862132673,14.0
0.07909813842415325,0.06,0.08782453894131521,14.0
0.2511130970523132,0.25,0.2502518850340126,14.0
0.18032732667719498,0.21,0.18652536295221278,13.0
0.6597217460844012,0.6,0.6458766350492573,13.0
0.20734777915475033,0.18,0.21116023688977056,13.0
0.2906561525228183,0.31,0.29999099237633076,14.0
0.4104333927907067,0.48,0.40892848110008023,14.0
0.08975197873827734,0.09,0.09915205411204017,14.0
0.6581504220931474,0.69,0.6503707938830636,14.0
0.24257817245119473,0.23,0.2551496774713933,14.0
0.4835988150267785,0.5,0.4734638341191595,14.0
0.37851491439314544,0.43,0.38099057913017825,14.0
0.1948006830515897,0.18,0.20095382136954368,12.0
0.3782357525862078,0.38,0.38240279621853746,13.0
0.5425375450276841,0.61,0.5400644647937277,13.0
0.11607394255379844,0.1,0.12316603315308752,13.0
0.23116915133434168,0.2,0.2355686420923049,13.0
0.32987085473480304,0.43,0.3412904970605174,13.0
