fp,sim_re,p_re,in_deg
0.5328867157860782,0.525,0.5213293352097587,10.0
0.08742190023368213,0.086,0.09785850542622744,7.0
0.36092184544400296,0.371,0.3599595462309263,8.0
0.7101339184993005,0.695,0.6960204908135522,7.0
0.7103676425431906,0.709,0.701126471516697,9.0
0.6815300302275693,0.653,0.6680972185334821,6.0
0.07813433484272736,0.078,0.08666167871486798,8.0
0.10130843075237961,0.107,0.10930434621109202,5.0
0.21608198544625778,0.239,0.23090326364224853,7.0
0.10559300199822463,0.115,0.1125558569415029,10.0
0.6583385212849195,0.642,0.6478212915650945,8.0
0.7164569676704137,0.717,0.7092592260728138,10.0
0.20437355830405957,0.227,0.2381373915176199,2.0
0.08987948700771631,0.084,0.09892032024839036,8.0
0.7459154008668321,0.719,0.71638315562571,3.0
0.3184165636190581,0.339,0.33235720503942057,6.0
0.11117830973987974,0.102,0.12433194735030442,5.0
0.46974964801323504,0.469,0.4655897079569621,4.0
0.7788183016251283,0.745,0.7490057567803861,4.0
0.747086984829638,0.725,0.7120488846310847,4.0
0.07692783648600199,0.079,0.08373040742760508,8.0
0.5354769350236305,0.514,0.5288731847759751,9.0
0.16674994033828294,0.196,0.1972125367064552,4.0
0.29834591316508297,0.325,0.31329032623543157,9.0
0.6840965686200795,0.716,0.6768351698775648,4.0
0.6639248668139062,0.633,0.6487742850679172,4.0
0.3266770713520478,0.358,0.34301647157579845,7.0
0.18074078770327762,0.19,0.18937277632041621,12.0
0.5626720672599848,0.532,0.5514490354793932,5.0
0.28941380936299077,0.323,0.29753352071327255,7.0
0.7386880587788761,0.726,0.7283116115919068,9.0
0.09815120140509936,0.091,0.11285749018025082,5.0
0.11183952720027346,0.114,0.12299028357512522,6.0
0.8050355545761859,0.802,0.7838793313733188,5.0
0.5007622480836429,0.51,0.4981614137807645,8.0
0.0965862592450093,0.094,0.1115607314486366,6.0
0.2630567431672377,0.252,0.27261210219038273,10.0
0.42665982936416935,0.436,0.4292799942450951,9.0
0.08683704311407925,0.102,0.0959492072671462,5.0
0.7507279419099202,0.723,0.7361807056854379,5.0
0.29282673725367336,0.295,0.3016803443050996,9.0
0.3993347856157986,0.395,0.4024211194125998,8.0
0.19178000985018595,0.21,0.2075795785297423,6.0
0.31481492500845054,0.341,0.3291110730116167,6.0
0.49154148624767857,0.533,0.48373335805658657,7.0
0.11101805461335057,0.124,0.127459958160618,4.0
0.1457088904447773,0.16,0.15607743100491817,9.0
0.23954367521978748,0.257,0.2443640224371906,12.0
0.8246543155518913,0.799,0.8021716576956942,5.0
0.36484323882480685,0.4,0.3719142539615113,7.0
0.49984931276810496,0.496,0.5005868476943215,11.0
0.3713667671195149,0.374,0.37240271530017655,4.0
0.17862955628869326,0.217,0.21397896499002297,3.0
0.1586546010669927,0.167,0.16818104137779694,13.0
0.8318052482629995,0.814,0.8189935878891771,8.0
0.12614233450963186,0.156,0.14253243281257866,6.0
0.2806535263949842,0.279,0.2857525270701206,8.0
0.3913787677508349,0.383,0.39696351706487126,7.0
0.5511378156625291,0.556,0.5467390754334682,10.0
0.7012291207148522,0.658,0.6821900197244722,4.0
0.6360219428451852,0.631,0.6302350060255272,7.0
0.0883397328644071,0.095,0.09496907300435808,10.0
0.20306533993121823,0.218,0.2138092320602794,8.0
0.2366946557254045,0.274,0.25473435480915485,8.0
0.29170808981047913,0.288,0.2968888464290464,10.0
0.7583035060998489,0.72,0.7235074648339398,3.0
0.07689994107715326,0.078,0.08384811004840664,8.0
0.7274598173848063,0.716,0.7091404086962263,5.0
0.09316410765412542,0.104,0.1006207293195411,11.0
0.3482080294278844,0.373,0.36621517451083735,7.0
0.2518748388735079,0.278,0.26476524709039234,6.0
0.0853002130844549,0.105,0.10477692169540859,5.0
0.8095912790500461,0.808,0.7927661094764192,8.0
0.543032324019165,0.525,0.5356333764021958,5.0
0.2861891880017309,0.283,0.29013582814373295,11.0
0.07152742631881137,0.075,0.07708455826307754,6.0
0.3247075951013695,0.332,0.33446227649320037,6.0
0.5066744695452299,0.525,0.5054761452585249,7.0
0.3625744487921585,0.363,0.3694351977460319,7.0
0.6649978539886273,0.644,0.6570070666484029,7.0
0.5032541921306757,0.493,0.5070947579330245,6.0
0.07311645123518917,0.092,0.08179899583936968,6.0
0.36437961944703157,0.365,0.3669467786751087,7.0
0.3072120027049563,0.342,0.32048266030819594,6.0
0.2623330617523135,0.251,0.2747421459118079,7.0
0.3764835753184269,0.387,0.38210975479205495,10.0
0.6089855612031013,0.601,0.6036353288526831,5.0
